ID Imagem,ID Folha,Perímetro,Primeira Diferença
Teste14,02,8730,700000000000000000000001700000710000001700000071000000170000007100000000000170710000000071000071000001700071000071000000071007100000071000071000710000007100071000007100000071007100000000710017007171710000717100710770101070700071000000071000717001000717007000701000071710071000071007100007100071007100717100000071000071071000000071071000000000000007100000007100000071000170071000000000000000000000000000000000017000000170000000000017000000000001700000001700101710717270170017010717017170001700171700000170161000001700000000710000000001700717170107101700061171000071000071707011717100617117101707167111070000171717711700017007117007117717117710710007100161007100071007100007001007117710071071071016116100000001700017010601017000017700077101061101170000070100717107107100717001700770000771100110001701701161007100710717100070171701700000010717017171071710170710171700067000000071710101007271707611207001007010070171717171700000171701700170017170170001700161000170000007700071701171017100000010071070170100071071071071700107001700170017000000000001711777010170000717700700017010127107671010010017017170171717171701000071007010070000770007171110107170170000171717017000170000171071700716006110070111000701710001700710007101701700170017170170017017000000170000000007100000071000071710717171000071610027170001701700001700017001717000007107171071070700000011717017100017017017017171701707711717010170000000000710071000710071710710717170000170001017000001700017017010700170000017001700000007171000071070107170107100077177171011007171610001007711000071000000007100000017017000000071000000161600611070020017171071717117000000071000071000000000000000071000007100710717100071701701070171716171610711171771010170000071000710717100007107170000001771717117000107100000710000710071000007107100710007171717001717000717101701707001001710000007100007100071070000710001700070171701017107100007100007100071007171070017711717161000016107100010007100071071000710710717170170171717171717170001707100000000710717072001770000117010717171007171717017001717007171717170000700110171717171700000071071071071010007171071717071717107170110077000011007170171717100717107171701700710717100710715170102010710701710071717171710707010100007177167102711070610610107001101700171717171717171701700107171701700017007017017010177717701020171707100000161071001707101717017170171077101071070717000007700170170001027001170001771001717107717000101710710717100000710701701710601707107011105101017100717010717010710710700100701710071070710700707111170711771007010710000701700017107000017017017000000000000000710000071700700710170000007100710071717107107170171000717107010710000007100710000010771007100017000171700000071000000071007100071000171700007100072600010007071010102707170717071701710000000710007171000000710000071000110000001700007071700000000710000071000000710170000000000710007110007101170000001070071770017170000001700001701700711701700007100071000071000000071071000007100107007101111600071107000771771720700071000007107010161717100710070170107170010110007177071001700000710000071701071071717100071007101100107000107006170001700000071000000710000071000710007101010071771700171700701007107100007100000071071000071007100710700001000710171171710000071600000000000710710000710000007071701100710611711700127000000071000617001070000007107100000000071071007100000000710710000001071010007007072007000000727016017100000000710710071000000000710710000071000007107100006101017000107101077000000071071000000710070711007161171000007710100710000000001117000061007011617710000071071000000000071071071000000000710710000071000000017000000710000710710700100000700001000000717017171610100071071711001001007707170000000710071000717010071071700107170170171717107017107171701710007001700107107106101000007100110000710610071070000071071611710000771171710610100771100717000100701710071077117100000171600011160061171070161017000710071710071010100107001717006107107071710071000161171007001071710717000100700110671171060110717010717161010071611070017171060110070010071771010611717001000771010710061710171717171701700710170017001710701717171701710701717107170010717171700017171700170017001717010701771007107101000070017160101000701716101601010771000107001707117161010000771007011610001700710070001007107171160117710717171700100701161007100700010717117071717170171007170001700001017711710000710071000000710000071000001700000000710171
Teste14,03,6660,100000001700000007017717000000000710071071000000107000170000070170017001700017000001701610017000100070172700001717170170170000071710700711070170711717170710170711717170100000000000007016001106001717170171710710717107100710710101701000171710771071772700717000017000010700170170171071071070000017100000000001700000000701701601717107100017071100071017017017107101700171701700071700000070170107000170017017017171700107017017170710007117007100000101701717107117071700000700071710717107100710710717107107100010000711700170017000710000011707107100017710071170000170171700017016107170007170071710717171710710710710710710710071001000017170170071070701710717171071071071071071710700170170171717010100000000000000701700717107171701700170100701701710717107100717100710710010000000107000170017017000017107171007171000710070177177107017170107001717171710701717107171717010000101717017171700000717710717107001701700171701701700170001701700101710000711701700170000070000701700170000017001701700170072717000000000000000000017000000710000071007100000000710170101070117710000710707107107000071000007100000000000007100007100007100071000007107107107107010701071071010070171717000700710071001700000001700000001700010071717107100000171007171701717701610017010701717170170170170171701717171701070017107171710717170170017170170017017017017170017170017170001700107017001700171700171700170001700001700170001700000000161000710710000071000717117007100710710001771171701701717010000000171717171710710710700171071071717171701710701717171717017107171070171717171700107171071701701717017171717017171071701717107170017171701717171071701717171070171717171701710717107017017117000701701717017000007000000007107001700710071701700717107100701701717171701717171701710700171701701717001701701710701701717017171701717171717017170017170171717171717017171701701070010701710717170107107171717171717107107171710717171071717107171071710717100071001701000000000001700001700107100710071071710071007171071700107017001717170170017170017017017170017017001701700017001700170170000170001700017000001700170000170170170170001701701717017017001717171717171710710071071700070000100170017000000170000001700000170000017000001700170007107007170000017171710171000000177270001700000170170010717171071070016170071001170017000017001700001700001717000070700101071007100710710007171000071000000007170071700710071710007107101610011717100000071000000000710000717171710710007100071717171710717171701071717001070170000700170007107170107001001710017017001701700017171717100701700007017000071007171700001071711710717171717171000710071717171717017107170170000717000710071701717171071001010717000717170101001717001717001070107171717171070000071717000071071710007110161000000000007100717100717171717017107100000710000007010601000000717017071001771007100710001610071017000010701710700071071710100017171717170107107107171007117000717171700717001701061001017100000000071071007171071071007117070170170000710700107711061017100170000170000017710017017000017161000700710700017000170017171701710717107107101710710001717017107107100710000071061000707107100017101717107000107001701700170001701717170170171071070170000071707170171710700100007117100170017107001717017010717001710717107177100710710001701701717017171717170001700000071707107107100100710001700171700000170162717001717000170170170017007107171707101710007
Teste14,04,14908,10000000000000000000000000717001071162772771000727007177117100710000071162771007017107100071000007017171000000000710717100000070711710071710007016011710710000710007100007161710100710000071007010071007100717177001017100710071007100717000100701717107017177101700000707070710000170000007100100700727000100700017000072701007000017710000000001700110771717107170000711700000007270000001000700710000000177200061720610007100000710170000171700000710000071000000000007171071000727017071700171007100701000007116011602771000700277100710070100070002771007170011601726170017010070001700001700017000170070101700701020170001701016170171071701701071701710070017107170100701701710701717107017107170100717010710007001701000721171717001700170001700001700000170001274110000072771000000000121006511600100710000710000070711071007100071071710000071007177102770711071071071070017017007017171017017010717017071000171600000100001071701717170171700717001071717000710101160710017000017001717171771617117117000000001700161007001000071717010170170071771010000000000007107107017000600000071000702700710710701000710071000000070001717271700711707027716110700207000000701701710717107100000070100700171710071070100100070071007171007010071000701000000071700171007001726170010717170017001710700170017000171071710070001700017000170001700001700717117107177010000170017071710000710007171700001000717000007111101601000001700000177171001700000071000170000170000170000170001700001700017000017000170000170000710010061711006111270170017170017000170000170017072700000000000000007202660711007277117717710171007107107010710000771710107171006117172771700170717100017106171710000001071077011000610017010060000001001700717101771710016170017101700000170000717001161710001707171001617001711707100071160017010017000017700017171007010701070000171000701717170007707017100710170701700017172717717171000001700710070170100170170717171717172700701700170001717100001177000007100007171000710701701017717171007107170171072700070017010717017010001607100100701700001000700017000017000170001700007011700100710601170007010017070100170062001770100701000007101770171700106276111070710102667110120070101700001700000000711700001700000170000000177100017000017000017000017000001700001707100001700017002117001701611700017000000170116521000126706010271700017007172771000717100071700100071007701001007171007010700010700170000170017000170062000170017010070701001007017000701017007171000701700107117000001770100070170101700701001007017007010070117000017000017000170000170001617010710007177701610000001700710001061726100000000717171000000000727000000701710000072070000160010000170000710007107170100771010000000000071000710000071070107100001070071710717171000000000700171710070001161700071710170001700017100700017717100007100710071710071000710071000007101601017077110141270170171007001161110017000170017001070017017000170017000170171700170001700017001700000170001700000000000170000170001717211174210001701700000011040120256110107700100007100701000710071000071001617170170001007170000101671701177010017000070170177020701017070010601001170070162000070001000170001700701077271000007171701061710101707107170711000070716171700000007100702771001700717171701071710071717172707171071071017011607710017171000717207710071717107271610071701071717010171770017000017277700107110777111167000720177017000010611627170010166127001070000000011065210011066111700011116777117011171000001771000000000071000016100071170000071000001700000001610000000017000001700017710711700000170000017000071000170000170000170000170000170000170000170000170000170170001700170017001701717170170017010717001701071701710717171071710717107171007171071007170100717107171017000170001617170070007017007001017700100261150101007000177170107727711716270717170771107007100001060201700170170170017000170001700017001701700017000170171717017017001070001701701700017000170001700017000170001700017000017000017000017000000000000000170000000000000000170007100170000000000071170000000071001700000000000000000000000000001175110000101017100710016170010071007100072617277001161771700721156011701726172700011007100016200007100001770011607100070100701700017000007100000000000060111671107017000017001710700017001701700010701700001071007170000770127001070170170170001700006177100000000007100071007001000000007171060102070707010010060100117000001611771710007000017260011671107010070171700010070170001700017070100707202166612070106270170017017010700010707100000162106071001770270007100000161000001217000000000000000017000001700000170001700001700017000170017000170001701700171701700170017001717170170017001700100127000000726277100000016172770277027702770027710007000277017261702770001000701007017100701007701001007170001700001600001017000070101700070107000100007100070612701007017000170017001771010170160011770100007017001017177001700010007612167110160170000001717177110151171717171770011070000001700017077000000710071000700017171016000160127072610000710717171701700017171717170010071700017010071007016010001007116621060127700170017107100717000011770701100770100171071700170070100170701261700701001770000116001177001177001167207017017010700010700001620701627000000710010707100000170007100711111611700001700000170000000000000017000170000017000001610000001700000170000017000000000000017000001700001700172002070710070002700071007171007010070170001160117700000170017000170001700017000017000771700006200711000017007027000011710071000007277011600111600107170011607110770170106010017701000017000070100701016071107017770120106601200700170001700010716270011060017711717000171700101600001070116000727727001701700176127010016107710000010610171710707117017010610710177061727007170100007007101700277171717170000000002707107171710710717270700170017000100701007170017007011701710017070171007071276100017011501000016171010070171116701006010701007011710000601000701017106521101007010061710017070100701007000100717107010100601007010627017010707110700000711700000710000071000710000710007101200000017000017000017000001700001700001700000170001700000000000170000177100017071017000071017000001700170100071700711061170170010717171717171701710717107170171071717107170101600010717010071710070171071701007017107170107171701710701700101116011601160116100710007002770170001015101700172617000170001700001700017000017070100170000701170000017070101700001700001700620017000070101700062001770011700000071000007170072107701717100710710710701070170017171007171611071701070001701711076100171717701171071710701007700207010000717000171071717072007000171701700770717170107170171710711700701071701612707071711170070100000701700171727611770111707001007711070010610000070116101170700177100000010107070101760100000170062170177171070107171001000700007100000001007717171177171710701000701100707017010000610117701000170007000107000010701161700010700000010700017017001627010700121007100711772601000710071000071000710071007100710071007100071007100710071710000071071000701007100701161007100070017010071000007177117100717107100710710710707011701700170107170100707001106117017017010717070000117000170100707010177100070071111411170017000001610710070071100007171001607101710071710170071710707117000170100007171070010007000011771060006277100717270071701017071000071701720716170171071727007017171011761701717171701701107007171071717017171001707000000170171710701720700070100701710717071016100001701116000717000000170010071700000017000170170017010070170017171701700170007100000001700071000000071000000071000000710000717100007100000210017000000170170000161071007
Teste14,05,5606,1000000000000170017170101771107711607700771100717171710700010717107107010717107107010717107117710717107100000717107107100007107100007107171071000007172707270001611717721717171071070107171000007117710000001700171710717171701670771000711770101601161100007171610107161017107170001061011610177107171000071071710717107117710717107107010071717107171071717100701000007107171071072772700710170000717771120001716011007171727071000017071017161600770170017001016171007010171060171161710106011077110700261071710701006011070100717171071710710701177100727000000727117101771000000000000171700017017607071710071710701016107010000711520177110710771171601107161017000107171610177110771001601171716101611771171700010710717000171710070000107107171071710700260107100717711071610171610160100177117177110601107711716107117107017001077117171070711710060110716107100016017010700107100701701016170170171007171161710000007011071000017176107017010611700001717727000017071170171770117071177107270710717100000717270710710717107171710717107171610107171727101771171071717001710700017171710700171717107001000710717171071717107711610000071161700001770001610710701077111051017177171010070061261727000000710717107171610107107010071717107171071717100000110011060007171710177171170717107171710717107171000007170017171077117160110771161017717116171701177017171701177001070171717017170001701160001070727171701701070010717001070170106117017010700170017727017161170000001711060107017000007100017170000001700000001717007270000170000001772701771710000000007217771000170000001717710177117000000000161171610170710012050070027170072700001717017170171717170101670771701161710161171717116101717100000710161000007117170000000000000000000000016100000177107100000170000717171016117071016117000000161000017000000710170001701717170171717060717001717107171716127710000017171711601170017171071071000071710717100710007107107171000007010710717107010071071710717171071710717171071717100717177110000071710710717107100007171017710710000727071000001771017000071761600171107711717710711007171710161000000011771161017000171611070001717170001007010610107010771107711701077117170017171700010700170000107161171717171070017010710701007107011707100000717706017727000017171701070011771000000000107101061170100701007100016011771007107100016100007100007171161000177117001701710717001710717100007171071077061700001700170100701000000071170017100170017000107170171710070170010717171071070170107010620167271071071071710071701717100071071710710701177001716207171717170170170017017010171610601000061100077016100000000001611700000000000001717161017000000000017000000071171700000000000000001700000000000017170170001717170170001717170010701700010700171710710010717100000001070100701717170607007107171171071717001771107010717107171071000007010071071711771071071000071177206207101710717
Teste14,06,6658,70000001070101610017107011771000071170170170017171071700171700010701071070001717000100070017017001701700721617017001701700171700017017001717000171771107170001610010071700171700017170017171071701161717017117701007171000007011701617001761761170100177100001707171017000170170117717011700100071007117007101700071170177100017017000711700017170710017000170071170071017017071017000072700017000000017007117000000000001771001717000170000001700017170001717000171711617010071701616710771007117010701717107017277027710007101707117001010061711071710717100071071000000071071007027710071160100000007100710007171000727701170071017071017017000170072701700171710701717001717007601077101700017010007171000711602771000007270171170001611061100701701070100070170171070107171000701717017171717100700171071071071071710071717171710071710007171007171717100070170161100070170107171701610171701710727000071771070001060100707171160101617117000711610161711700010707117710161007117177011707001107000071017700117000000016010161000171717000017107001700170106110701070170001006100107100070100170017010071170107010070107010700670007107107171001717000170710170710017170001717000171700010177000107000107010717170017001177100701100601277027017000171710071071001077101717171000000000007277770160000017017001700171771000170001717000171700017170001717000107001007170017170017107171700170170171007001710070171700171700010177000117071161000000107011700017001717000171700011771710071007117000017100717171717017761771000710007277171000071000107000106171170170007270001717717271700711177107107000171710717017001717001717107170170017017017001701700170170001070001717000171177001070001717000117710071711610177000006012017101717702717000010007017101611617116117700600007710107010611161071071070117721606110000701000000072700711700007210600017170001070070207000171700010700001070000107011617010071170701010001711617100710161710170177110701770777171071071071071077127160100701000711601007277172717000000000000000001602700000000170170612717701107701000000071170000711700727701010700611107000017170071170001717000007270017017001700171700000116000010700017160117170061110706111716017101707027177011716011700710177100071170000106010171707100170001707100107000711700702771007117701070170171710007170171710000700010070100070100071710007277011610000107110701777170107010610016010107170711611700071001701707010071016001710070171700171160171710717170017170001717000171700017170007270001717010100000000001717000000000170170071017001701700000000170017000001070171700170017017001701707100071160116100071717710177007117071710007711007711000601171771700110000707072071710000717017001717000177100170170017017000171700171700017170010161712170101761701701700117717017116010700001070001717000107000110601700007270017170061271770117160100000000070100070107010161701717170116170107010701701071771017171000601171077011701071717017171717170171070170171771170107017010771017710107177101610160117100177010701717070017011701701700710171770101701707011060101700016011061001707170001170071071100600101701610170001617100711700710177100711071601170701011167771017117177010000170171717170010701070107276170771771107170011060101070107116011717000100070100070117701001700071017710710007100000701177101617017011771000007001717011610016001177101610161007171170001770170117177117017171701070170160601707101717000171
Teste14,07,8882,1000000000000000000071716100000700071000717160170170170000010071170010070027170116000110000071771710100710071007170700000107001207000600011170000000717171071000706107107112717077100100017000770170110000000071007100000070717071610017000171070001001717000007170017010000171070011770000710007100077110017170710011000700001001770700000001107171000177717117017106016270000000170070001717701016721071716171070011001701700170011600071707101000001170016000001171000770710001772010071717000710001717161771700717017100007010117000001771107000000710011070107171701006000101701617007100170001707010000011707071010017010000170017010017701071700017170710611017170700100071710007070170011001700007100000060000101710611071770107171701707100700000070100010060017000017001070071017001070007100710000007201601070017171117071600017000000170710000000000001710701701700170010010170070070170001700000170000000000170720100007007001717711110010007017600100170600107170710000170000007100000001710100007171000016027007107100000071017100160071000170001017010761071770170710007100000017001117707017007270017170012007071710170000771170171006110001717000017701101617000101771707177100170110711771071007000717106100700001701700161000000710001101701700007100707107000000007100000177017100001100717100007177170000071010020671001717270600110007100717000171701727107170071170161070101710700071107700071070161170000000007100071000000727000001070710007100000717100701107001100000070716100000071007100001070017701171717071000170010717017000171700170110171700070001017107171071070717270611617000007100000007100710000007100007100000710000720700010077100000071007100000001700000710007001007701001000710711070000000161000000001707100000007100710007010071071701000007107100611000610107100611000070001701007017711007100610710710170171000007100072610701710070107100710000001700771106100170107171010700007101700000007100710001062027000071600071070170010601007001000620170171007101070017077100100611077100100700100700161107710117077110007010717710710106110771107170107100771001000701061010610106100170710106100026177107101701007071100000000007177110701007000007116100106170010170010610701107007001077210770100001000000611070100600110770711106107000000010711000771100710006110007107161100000700021600000000717111600001107177716171007720000701717171021607000700110770001070010000206107160000001161070171771171171061007001071100061071000710071001771070117017007000116001107611711610010177106170171070011707071107071110000007700000007101710106110000077007100170701171700116107007701107107100116107011006127000600011610701700710011000771106000071000000710071100106177100061010070071100170006111160071007100000000710710107000727771160100017710716100710017000000000000100700170017017001071701010707000001070171071071711117100006110071716110070100710710000000771100700100007700110717711710007106001100716111707710100701710710070100071610100007001771107611700116000010141712770017017700170000000710000007107171007100071000710071007170011602770100077007210700171071000700170010000710716101067201070107172070611011607107701200001000007100000071000710107007101071071010701771071701700001070010700102670710070107027000007101700107107071071000700000110700001700176110007170170010007001071771010051117106017017017101170017711715110716721071707100277000710010060010171717001601017000017170017017170070700101107071016100000001600700171011610017007017100161707771000711271700001071700110070170016011000070107017170070071000071006110701100001610000700001071710710007007117000100001061770170101017000017170170170161707171710001000170007171710071700770070101201501011771071071000071700710700101007100170070070207107171700017107000770071010276111700011007177007100071071117000710010770060011010717170107101771716717727010000710207727171000171700771611010627011770007100107010171071007017177106010600070017110000700011700000100017170061700000010101710017071076101061271717001700007700107110711001771700001070171071770070001717101001700171700717100000001717016107706170120010761011701001717171016170716171071011717171701700017170717160001171001700000001700170000701170070071001100710717107170771710271700000007100007010077007110701070000120701717710000176107100701117000170001716107100701007170700700210070017700110170007261000000071100171700070077171700170017000170000071101061700071000700701010011770111700017700700110017100771701017000710007100707000711070000000120070170770001101700001700000070771000001010007
Teste14,08,6426,100000000000000000000000071710017071001707100170710007170107010700000717107017007170170071710700171771701710710007107100071000000071000000000071007107100007171017007100007171000161000710710007100071710000717100071071000710071071000717100071071000000000000071007100071007100071000717100177100000071000007100000710000007100007100000710007100071000710000000710071000710000000071000000000007100000000000000170072700107100000170100717100710071000710071000000000017000000001701717171170071701700170017001700000170000017710000001700000000000000007100007100000000000000071000000000710007107100071071007171717171007170171717017017001717170170017001700107170000017000177100001771000017071000071161071071071071717107107171701717017000001070107000171700170170170017017001701701700017017000107000017170171701700107017017001701701700170170170170000017000000017000017000170000000170000000000000001700001771001771007100710710710071000710000710000710000710071071707170171117170001700001707100071000000710071007107171717107170017010710717001700017170000170010610170070010007011700710001700000170171071717100717171070170010717000010061710107170017170710017000017000170170171717017017000107001071716110070017017171700000007001001617100071071001617117071710711707011700710000017001617171000007171016100000170710000001707100000000000000161000007100071000000000000000017710001771170017711771000071177100000161007107100177107100701177100071701717171071701717171071071710711610710170710007100710071000161007100007100000007107107171710711707100000007010070100000071717170116171717017171071710000000710071001707100000710070100717170110700171007107100710071071717100717100717107171710071000770701617171070007117001700017001610017000010700000017000017000000017000000007100007107100177100001627170000017007271070016117170000010710700017107001070100700017000170170171717107171717017171717001700170017170017001700170170170017170017001070017017170171701700017017000720700000010700017017000171070116170017171061171070170171070001000701700017170170170170170171701700017000001700000170071001707100071071000717100071710010017017171000717107017170017017000001700000001610001700700107107171017710701701160170171070001070010701061106117107000107161107170000010772700116727000170011600000000017001700710170000000000000017001700000000017017000071170017720700000000170711700071170000000171610170000000017071011500117007107100000000710071000710007107100071710071070171071071071001611710071710701701700170170001700001700007100071000710710007171000071710007100071071000717100071710007171000710710710717107010007171717171701071700107001717001700170017000171700107171700000010771177010170000161000160107100710007171071007171007100701071717107171007017171717017010717001717000170170001700170017017000170000000017000016261170000000170000170000000000000000071000000000710000710071000071000071000710710007100710071007107107107171071700107017017001701717017017017017007116116101717170171717107107100000071000000000000177117171710171700100071700270006110016100710710007107100071071007270007100710071000071000000071000710710017710007107100071000710000000710000717100000000071071000710071007100071071001610000717100071007100710001771007107270000710007117000710710000177
Teste14,09,6804,700000000000717711601071071717101601000000711700000000701161001061710710701701701700000170170001701717171717171710010600001070100701007107100170007011060102517110601107010710717170107000001771000701710701717171000000701071001700000001707101060117171070100071070100716107107017170017000170017000000007101700001717170017001700000000000000000000701000016100710070106117711611071070000070170116000100701160107010001672160107017001070010700170001070000107107710011600000010070116000107170011600010700100700106207001070107000000017011601070170010700170107011600017011601070170000001160107000017010700001160170000011600001070017000116000000001070000170000000011600010772070000001160000000000170170720700000011600017000000010700001070000170000107000000116000170116010700001700011601070000170000000011600000010620700107001070721600000010700001700011600011601700000116116000101611601000070100000701160171160100716200007010000701161016116101601106116116101611710610000010006110710000000000007010000007011771000000710000000000000000000000000017000000000000000001070000000000000010700000000001700000000116000000107000000170000001160000010700000170000107001070721600011600000106110700011600017001070010701700001070116000170116000001160170116000106207011601062160107010070116017116010717001701700000000701000710611600017001070000000000000071717161160000770101001701701700017170017170017171700107001710700010701701717001070170010700170170171717001700171700171700170170170017170017001717001717001700171700001701700170017017000017001717000001717000001700017001700000001700170000001700000170017000000001700000170000000001700000000000017170017170001071700171701700001070000001717010717107107100071000000071017000017000016117177110701077110701000710700001071070100771017010071070017017171007701107001701710006101007171700107001071700100007100716117100717171701071701070107106110071710071070170100717170001000710701710611717171710717000100701071700171007170017107170107001701717170171700170170170001070170010700170170001717001701700170171701701701716110070107171701717017017017170170171717001717170017017170170161100520010717106117170017171070711717710010710716011007017177011700010610007100070171701710717171071710071701717116171007017170170017017000000007107100710700710717170170000017170171717107017100071261000710000171710071700170071610070100717101701701700100710071007170161161701717000170017017001161701701701717017071710000010710000717170171000710717107010171700171071071071717100000007100071007100000717001770010700017007207001071170170177107001717170017000710000171717017170001070100007100161717001717001177000000727010071000171061000710007171007171700170000170071000000001701007711700170000000007100000000710710701007107017001710700171007101010000000017000001700000000000000071000701700710717170001710001701771071161007107100710710701601000007171000700001700171771000000711061710071007171000007171071007010701007107170171710070170171070101071011700170170000107171071071611700007100071717000000717170171701716110100000001700170710001061177100000711701700071710710000177017000170000000007171700171717171717100701071071710710000000171000717001700017170000000071710617117711060100717170001717000170017171000000000071160100017170017001611070000100601161177116000107000017000000710000000011717701171700711117016000170171070710070277100000717000000100700001700170000100000170710071007100610071001727171717170171710717001
Teste14,10,5732,7011716101707100071161000710711771000071007117071000000000177101701701611700000017071170000071017710177100071001611700000710170177101771000710000710000000071601070160000007171000000717100000000007107277100000710710000000000711771000007100007100000007171000000007107100000071710071000710072700000717117710710000710710000710071161071177107171000007107100007107172771071071000071071000071071000000072771717107100007107107100710710071000710710710000717100000710727071710710710000717107100007107100710007010071007100717100071071071710000710710007107107107171000071071000710710717100071007107171000071710717100071071071710710710071007010071710007107107010071710007171071717107100717107171710717107171070107171007171071710710701071710701070107171717107171710710717107107171717107171717171717171717171717171701700107010701717017171717001701070107010717171717171717171717171717171071710701071717171717171717171710701717171717171717171716117170107171070171717171717171717171701717017010701717171701717010717000107010701071717017171701701717010701717107017171717170171717170170107010701717171717017170001070171717170171611717010701717171717000170107017170017001070170170161171701700017017000170170001717017000170171771170171700001717000001700017017161001717016101700017001700001700001700170000710171700000170000710170000000001707117170710000000711700000000001610170000017071171700000170000170161017170171717000017171700001717000001070000000001070107017107171717171717171070107171717171717171710717171717171717107010717171717171717171071717171070107010070107010717107017171710707017011777171701071717171007010077011707010071700000170070000171700001717017017017017010717171717171717010717171717171717171717000107171000717171717107171717171710717107010717100710071710071000710717100000717100071071000710007100000071000071000000000710071000007100000710000710000007011707100000007100000710000000071710000007171000000710710000701000000710710071071710710000710710710071071007100071007100710071710071007107107100710007171071000710717100071071071071007107107171000701071710071071710701007010070100710710717107171000710717107010071710071071710717171071007171710071710717107107100717171007171070100710710717171071710710710717171071007171071717171071710710710717171071710701071710071071717171710710717107171717107171717107010071071071070107107171071701007171710071071710701071710717100717107107171071710071710717107171071710070100710710710701071717171070100701007010701007010701007017171007107010717107010717171717171717171717171717170171700171717171701716117170170107171717171701717171700171710701070171710701717171717010717017170017171070170171717171611710701701070171717017017001717107017177117171070171701717017001717170001701717017170001717000170170170170170017017161010701717017711717171771017017170000107000170171610016117071170000177101700000170000177117161170711707117000000000017
Teste14,11,5138,1000000001717170000001502007107100702700717116106117107107271700017071060127716171107270001070720700001700116017171177127061601701070107111671717251171701010706011071700001170701071177107171710007171000006116126017100107717010717711701170061071100727176010167217711007706127171171612062160701701610100000601717170110006170000161010071717017171701016107071710007160010007100017000001701072761001701071012700017000000170171717727000177027071171707100011671017727170001707271611626017071712147270072600071717170162717170170170001700017070100170170000000170161071161171160011600011001717171701711771171710000710701611611717105270177216171017016107000007217000151170161017000016100072770170101000167277100071170071001511000000071072610000000000600110071007100710600001100000700100776001021700017100000000001700000077171700000110007100700017171006010001000060001010000000000000617001010007107171077060127011071710710077000001100710000600117107000177060102701711171607017011071000077720170171007160610010071117010710000600116110707100100017000000777700011717010007110177061711010100071600010017070717116210007711717016006117172000161701000007005011117611001017010770717110017177117700611010007100007010610711107017107617111771717170016701171061111707107071071100000717000170770126100702177170107101000007771700000071002607170007020107200061702010770010070171706171177102170770200007170601001171710710717170071007717017717000001072611701017002070071000171700077117021777020071700017167170121616100116177010171717171700770072771000000101771700000001171717071717177111707012717710107771002701006010017700070116000000717100007170200170017700071171100006101017610001017007107100000600070171006111071160110617101000000017701000770117717171010771171001017001007010611771611177000170170070020071717061027001707017177170000070100007000000071170717017100251170020707007100717171017170000171117771700071161007110521170006116111101700600116701771000701710001170010717171701717117106171017100077071617171710011706107117002106001161700072700100000711716110077000726217107171077000071611700717171011017701771077171710070001027001717716171011771001060271700000000010171601161611171770116007170007171717171710000717171700170116120717707171717100007100710000107000000200070720010717160107717717171701717171717170171000106171701717100070170001770117171007100701000717017170001717000171717000000170001707262700000017710710000017171717000170001701711762771726271711617100717171711720077701611627612761107010017171177007270000072700016100000017000001707171161001772717710017000727007100071000000007
Teste14,12,4422,200007100701700700000017710017000017000170001700170170017001701700170017000017000100700170170017017017001701717001071701710717170100701717171717107107107107107100717100701007107107171007100701007107100701007171070107171717107171717170171717171710701717171070107170171717171701071717170107170171717171717017170171717017171700171717001717017171700171717170170170107017017170170107001717017170170171717017017170171701717017017010700170171717001717001717170170171700170017171717001701717017001717001701701700107017170170170170170171701717017017001070010701701701717017170170171701701717170171700170170170010700017017170017001717170017170017017017001701700170017001700000017001717000000001700170170017000170001700017170001700170170017000170017000001701700017000001717000170001700017000001700170000017000170017000001700017071170017000000170000000170000170000000177270001700000170000000001700000001700000016100016100000000000000000000000000000000000016100007117071000000000000071000000071007100000071000000710007277101707117000000170710161000000007100000000000710000000000007101700710000007100000710000007106000700701007171710710071071071717100071007100701007100701071007171071717010717171000710070107171710717107171071717107171071701071717010717171071710710070171701071717171701710717171717171071710070170171071701071717010717170107171700116017171717171717171701717107170107017171717171717010717001070107017017171717170171717170171700107170171701701717017017017017017170010700171701701700171700170017170017017170171701700170170170017017001700170017000001700170017001700000170017001717001700170017001701701700170170170017017001700170170017001700170000170170017001700170170017001700000170001717000017001700170000170017017000170017000001700170170017001700017000170001701700017001700000170001700170000017000170017001700000017001700000001700001700000000001700000001700000001700000000161017000000001700000000000017000000000000017711700000000000000001700710000000000017710000000000000000000000000007100000000000000072707270710170071170000000000000000001700017000000170000000016100170000000000000171700170017017001701701700170170017001717001700170170017001717001701701700017170017017170001701701700000701077017000170171700150
